name	nameseq	pangolineage	date	state
EPIISL5771497/B.1/2021-07-21/GUAYAS	EPIISL5771497	B.1	2021-07-21	GUAYAS
EPIISL2405165/B.1/2021-05-27/LOS_RIOS	EPIISL2405165	B.1	2021-05-27	LOS_RIOS
EPIISL1443641/B.1.1/2020-09-01/IMBABURA	EPIISL1443641	B.1.1	2020-09-01	IMBABURA
EPIISL3824608/B.1/2021-07-15/PICHINCHA	EPIISL3824608	B.1	2021-07-15	PICHINCHA
EPIISL826820/B.1.1/2020-05-24/MANABI	EPIISL826820	B.1.1	2020-05-24	MANABI
EPIISL826823/B.1.1/2020-06-25/LOS_RIOS	EPIISL826823	B.1.1	2020-06-25	LOS_RIOS
EPIISL660535/B.1/2020-10-10/EL_ORO	EPIISL660535	B.1	2020-10-10	EL_ORO
EPIISL826827/B.1.1/2020-08-27/SANTO_DOMINGO	EPIISL826827	B.1.1	2020-08-27	SANTO_DOMINGO
EPIISL826834/B.1.1/2020-09-11/GUAYAS	EPIISL826834	B.1.1	2020-09-11	GUAYAS
EPIISL1443663/B.1.1/2021-01-04/IMBABURA	EPIISL1443663	B.1.1	2021-01-04	IMBABURA
EPIISL697790/B.1.1/2020-09-07/IMBABURA	EPIISL697790	B.1.1	2020-09-07	IMBABURA
EPIISL697783/B.1.1/2020-07-22/IMBABURA	EPIISL697783	B.1.1	2020-07-22	IMBABURA
EPIISL697792/B.1.1/2020-09-02/IMBABURA	EPIISL697792	B.1.1	2020-09-02	IMBABURA
EPIISL1013779/B.1.1/2020-10-30/QUITO	EPIISL1013779	B.1.1	2020-10-30	QUITO
EPIISL1443654/B.1.1/2020-12-09/IMBABURA	EPIISL1443654	B.1.1	2020-12-09	IMBABURA
EPIISL1443662/B.1.1/2020-12-21/IMBABURA	EPIISL1443662	B.1.1	2020-12-21	IMBABURA
EPIISL1443657/B.1.1.231/2020-12-10/IMBABURA	EPIISL1443657	B.1.1.231	2020-12-10	IMBABURA
EPIISL1443656/B.1.1.231/2020-12-10/IMBABURA	EPIISL1443656	B.1.1.231	2020-12-10	IMBABURA
EPIISL1014238/B.1.1.231/2020-10-30/QUITO	EPIISL1014238	B.1.1.231	2020-10-30	QUITO
EPIISL681703/B.1.1.231/2020-04-30/QUITO	EPIISL681703	B.1.1.231	2020-04-30	QUITO
EPIISL3506143/B.1.1.231/2021-01-28/IMBABURA	EPIISL3506143	B.1.1.231	2021-01-28	IMBABURA
EPIISL1443651/B.1.1/2020-10-29/IMBABURA	EPIISL1443651	B.1.1	2020-10-29	IMBABURA
EPIISL3506151/B.1.1/2020-08-19/IMBABURA	EPIISL3506151	B.1.1	2020-08-19	IMBABURA
EPIISL1443649/B.1.1/2020-10-14/IMBABURA	EPIISL1443649	B.1.1	2020-10-14	IMBABURA
EPIISL3506158/B.1.1/2020-08-12/IMBABURA	EPIISL3506158	B.1.1	2020-08-12	IMBABURA
EPIISL826830/B.1.1/2020-09-07/ESMERALDAS	EPIISL826830	B.1.1	2020-09-07	ESMERALDAS
EPIISL2492329/B.1/2021-05-11/GALAPAGOS	EPIISL2492329	B.1	2021-05-11	GALAPAGOS
EPIISL1443650/B.1.1.388/2020-10-26/IMBABURA	EPIISL1443650	B.1.1.388	2020-10-26	IMBABURA
EPIISL824292/B.1.1/2021-01-05/IMBABURA	EPIISL824292	B.1.1	2021-01-05	IMBABURA
EPIISL824291/B.1.1/2020-12-30/IMBABURA	EPIISL824291	B.1.1	2020-12-30	IMBABURA
EPIISL824287/B.1.1/2020-12-28/IMBABURA	EPIISL824287	B.1.1	2020-12-28	IMBABURA
EPIISL824284/B.1.1/2020-12-15/SANTO_DOMINGO	EPIISL824284	B.1.1	2020-12-15	SANTO_DOMINGO
EPIISL877554/B.1.1/2021-01-15/LOS_RIOS	EPIISL877554	B.1.1	2021-01-15	LOS_RIOS
EPIISL877553/B.1.1/2021-01-15/LOS_RIOS	EPIISL877553	B.1.1	2021-01-15	LOS_RIOS
EPIISL877552/B.1.1/2021-01-15/LOS_RIOS	EPIISL877552	B.1.1	2021-01-15	LOS_RIOS
EPIISL877551/B.1.1/2021-01-14/PICHINCHA	EPIISL877551	B.1.1	2021-01-14	PICHINCHA
EPIISL2712906/B.1.1/2020-09-03/EL_ORO	EPIISL2712906	B.1.1	2020-09-03	EL_ORO
EPIISL3506154/B.1.1/2020-07-01/IMBABURA	EPIISL3506154	B.1.1	2020-07-01	IMBABURA
EPIISL660070/B.1.1/2020-10-26/QUITO	EPIISL660070	B.1.1	2020-10-26	QUITO
EPIISL940775/B.1/2020-12-30/MANABI	EPIISL940775	B.1	2020-12-30	MANABI
EPIISL697795/B.1.1/2020-09-29/MORONA_SANTIAGO	EPIISL697795	B.1.1	2020-09-29	MORONA_SANTIAGO
EPIISL697793/B.1.1/2020-09-07/IMBABURA	EPIISL697793	B.1.1	2020-09-07	IMBABURA
EPIISL1014102/B.1.1.203/2020-10-30/QUITO	EPIISL1014102	B.1.1.203	2020-10-30	QUITO
EPIISL660069/B.1.1.203/2020-07-20/QUITO	EPIISL660069	B.1.1.203	2020-07-20	QUITO
EPIISL2348785/B.1.1.348/2021-05-08/SANTO_DOMINGO	EPIISL2348785	B.1.1.348	2021-05-08	SANTO_DOMINGO
EPIISL2757602/B.1.1.348/2021-04-24/CHIMBORAZO	EPIISL2757602	B.1.1.348	2021-04-24	CHIMBORAZO
EPIISL1443677/B.1.1.348/2021-03-18/GUAYAS	EPIISL1443677	B.1.1.348	2021-03-18	GUAYAS
EPIISL1443674/B.1.1.348/2021-03-11/GUAYAS	EPIISL1443674	B.1.1.348	2021-03-11	GUAYAS
EPIISL3506150/B.1.1.348/2021-01-18/IMBABURA	EPIISL3506150	B.1.1.348	2021-01-18	IMBABURA
EPIISL1443665/B.1.1.348/2021-01-04/IMBABURA	EPIISL1443665	B.1.1.348	2021-01-04	IMBABURA
EPIISL1443664/B.1.1.348/2021-01-04/IMBABURA	EPIISL1443664	B.1.1.348	2021-01-04	IMBABURA
EPIISL1443642/B.1.1.348/2020-09-06/IMBABURA	EPIISL1443642	B.1.1.348	2020-09-06	IMBABURA
EPIISL2488741/B.1.1.348/2021-04-02/CHIMBORAZO	EPIISL2488741	B.1.1.348	2021-04-02	CHIMBORAZO
EPIISL1443671/B.1.1.348/2021-03-09/GUAYAS	EPIISL1443671	B.1.1.348	2021-03-09	GUAYAS
EPIISL1443670/B.1.1.348/2021-03-08/GUAYAS	EPIISL1443670	B.1.1.348	2021-03-08	GUAYAS
EPIISL2348783/B.1.1.348/2021-05-13/CHIMBORAZO	EPIISL2348783	B.1.1.348	2021-05-13	CHIMBORAZO
EPIISL2488751/B.1.1.348/2021-05-12/GUAYAS	EPIISL2488751	B.1.1.348	2021-05-12	GUAYAS
EPIISL1443672/B.1.1.348/2021-03-09/GUAYAS	EPIISL1443672	B.1.1.348	2021-03-09	GUAYAS
EPIISL824290/B.1.1.348/2020-12-29/IMBABURA	EPIISL824290	B.1.1.348	2020-12-29	IMBABURA
EPIISL824289/B.1.1.348/2020-12-28/SANTO_DOMINGO	EPIISL824289	B.1.1.348	2020-12-28	SANTO_DOMINGO
EPIISL824288/B.1.1.348/2020-12-28/SANTO_DOMINGO	EPIISL824288	B.1.1.348	2020-12-28	SANTO_DOMINGO
EPIISL824285/B.1.1.348/2020-12-15/SANTO_DOMINGO	EPIISL824285	B.1.1.348	2020-12-15	SANTO_DOMINGO
EPIISL2348784/B.1.1.348/2021-05-13/CHIMBORAZO	EPIISL2348784	B.1.1.348	2021-05-13	CHIMBORAZO
EPIISL2757650/B.1.1.348/2021-04-20/CHIMBORAZO	EPIISL2757650	B.1.1.348	2021-04-20	CHIMBORAZO
EPIISL2893667/B.1.1.348/2021-06-08/BOLIVAR	EPIISL2893667	B.1.1.348	2021-06-08	BOLIVAR
EPIISL826832/B.1.1.231/2020-09-08/ESMERALDAS	EPIISL826832	B.1.1.231	2020-09-08	ESMERALDAS
EPIISL3506159/B.1.1/2021-01-11/IMBABURA	EPIISL3506159	B.1.1	2021-01-11	IMBABURA
EPIISL3506160/B.1.533/2021-07-19/MANABI	EPIISL3506160	B.1.533	2021-07-19	MANABI
EPIISL1805656/B.1.1/2021-04-02/SUCUMBIOS	EPIISL1805656	B.1.1	2021-04-02	SUCUMBIOS
EPIISL1805652/B.1.1/2021-04-05/PICHINCHA	EPIISL1805652	B.1.1	2021-04-05	PICHINCHA
EPIISL1805653/B.1.1/2021-04-05/PICHINCHA	EPIISL1805653	B.1.1	2021-04-05	PICHINCHA
EPIISL1443658/B.1.1/2020-12-10/IMBABURA	EPIISL1443658	B.1.1	2020-12-10	IMBABURA
EPIISL516650/A.1/2020-07-22/PICHINCHA	EPIISL516650	A.1	2020-07-22	PICHINCHA
EPIISL2689832/B.1.1.1/2021-01-18/LOJA	EPIISL2689832	B.1.1.1	2021-01-18	LOJA
EPIISL877560/B.1.1.1/2021-01-15/LOS_RIOS	EPIISL877560	B.1.1.1	2021-01-15	LOS_RIOS
EPIISL877558/B.1.1.1/2021-01-15/LOS_RIOS	EPIISL877558	B.1.1.1	2021-01-15	LOS_RIOS
EPIISL877557/B.1.1.1/2021-01-15/LOS_RIOS	EPIISL877557	B.1.1.1	2021-01-15	LOS_RIOS
EPIISL877556/B.1.1.1/2021-01-15/LOS_RIOS	EPIISL877556	B.1.1.1	2021-01-15	LOS_RIOS
EPIISL877555/B.1.1.1/2021-01-15/LOS_RIOS	EPIISL877555	B.1.1.1	2021-01-15	LOS_RIOS
EPIISL877559/B.1.1.1/2021-01-15/LOS_RIOS	EPIISL877559	B.1.1.1	2021-01-15	LOS_RIOS
EPIISL681702/B.1/2020-03-23/QUITO	EPIISL681702	B.1	2020-03-23	QUITO
EPIISL1443666/B.1.1/2021-03-02/GUAYAS	EPIISL1443666	B.1.1	2021-03-02	GUAYAS
EPIISL1443667/B.1.1/2021-03-04/GUAYAS	EPIISL1443667	B.1.1	2021-03-04	GUAYAS
EPIISL1443678/B.1.1/2021-03-20/GUAYAS	EPIISL1443678	B.1.1	2021-03-20	GUAYAS
EPIISL1443679/B.1.1/2021-03-20/GUAYAS	EPIISL1443679	B.1.1	2021-03-20	GUAYAS
EPIISL3505614/C.37/2021-07-30/SUCUMBIOS	EPIISL3505614	C.37	2021-07-30	SUCUMBIOS
EPIISL2492352/C.37/2021-05-27/SANTO_DOMINGO	EPIISL2492352	C.37	2021-05-27	SANTO_DOMINGO
EPIISL3505618/C.37/2021-08-05/PICHINCHA	EPIISL3505618	C.37	2021-08-05	PICHINCHA
EPIISL3505621/C.37/2021-08-05/PICHINCHA	EPIISL3505621	C.37	2021-08-05	PICHINCHA
EPIISL5330392/C.37/2021-07-20/PICHINCHA	EPIISL5330392	C.37	2021-07-20	PICHINCHA
EPIISL3505617/C.37/2021-08-05/PICHINCHA	EPIISL3505617	C.37	2021-08-05	PICHINCHA
EPIISL4467161/C.37/2021-07-19/IMBABURA	EPIISL4467161	C.37	2021-07-19	IMBABURA
EPIISL3274435/C.37/2021-07-07/GUAYAS	EPIISL3274435	C.37	2021-07-07	GUAYAS
EPIISL3274403/C.37/2021-07-18/LOS_RIOS	EPIISL3274403	C.37	2021-07-18	LOS_RIOS
EPIISL4496961/C.37/2021-07-13/PASTAZA	EPIISL4496961	C.37	2021-07-13	PASTAZA
EPIISL2897556/C.37/2021-06-16/CHIMBORAZO	EPIISL2897556	C.37	2021-06-16	CHIMBORAZO
EPIISL4497139/C.37/2021-07-14/NAPO	EPIISL4497139	C.37	2021-07-14	NAPO
EPIISL4497162/C.37/2021-07-14/NAPO	EPIISL4497162	C.37	2021-07-14	NAPO
EPIISL5330387/B.1/2021-07-20/PICHINCHA	EPIISL5330387	B.1	2021-07-20	PICHINCHA
EPIISL1443673/B.1.1/2021-03-09/LOJA	EPIISL1443673	B.1.1	2021-03-09	LOJA
EPIISL3824594/B.1.1.7/2021-07-10/PICHINCHA	EPIISL3824594	B.1.1.7	2021-07-10	PICHINCHA
EPIISL2086715/B.1.1/2021-04-21/PICHINCHA	EPIISL2086715	B.1.1	2021-04-21	PICHINCHA
EPIISL3824593/B.1.1/2021-07-16/PICHINCHA	EPIISL3824593	B.1.1	2021-07-16	PICHINCHA
EPIISL3824596/B.1.1.7/2021-07-16/PICHINCHA	EPIISL3824596	B.1.1.7	2021-07-16	PICHINCHA
EPIISL2134874/B.1.1.7/2021-05-06/CARCHI	EPIISL2134874	B.1.1.7	2021-05-06	CARCHI
EPIISL2757622/B.1.1.7/2021-05-16/CHIMBORAZO	EPIISL2757622	B.1.1.7	2021-05-16	CHIMBORAZO
EPIISL2134873/B.1.1.7/2021-05-06/CARCHI	EPIISL2134873	B.1.1.7	2021-05-06	CARCHI
EPIISL2134872/B.1.1.7/2021-04-28/SANTO_DOMINGO	EPIISL2134872	B.1.1.7	2021-04-28	SANTO_DOMINGO
EPIISL2988459/B.1.1.7/2021-06-23/CHIMBORAZO	EPIISL2988459	B.1.1.7	2021-06-23	CHIMBORAZO
EPIISL4511370/B.1.1.7/2021-07-20/QUITO	EPIISL4511370	B.1.1.7	2021-07-20	QUITO
EPIISL14081266/B.1.1.7/2021-05-27/PICHINCHA	EPIISL14081266	B.1.1.7	2021-05-27	PICHINCHA
EPIISL1381303/B.1.1.7/2021-03-08/GUAYAS	EPIISL1381303	B.1.1.7	2021-03-08	GUAYAS
EPIISL2100431/B.1.1.7/2021-04-30/MORONA_SANTIAGO	EPIISL2100431	B.1.1.7	2021-04-30	MORONA_SANTIAGO
EPIISL2100437/B.1.1.7/2021-05-06/PICHINCHA	EPIISL2100437	B.1.1.7	2021-05-06	PICHINCHA
EPIISL2348777/B.1.1.7/2021-05-12/CHIMBORAZO	EPIISL2348777	B.1.1.7	2021-05-12	CHIMBORAZO
EPIISL1381300/B.1.1.7/2021-03-20/GUAYAS	EPIISL1381300	B.1.1.7	2021-03-20	GUAYAS
EPIISL806544/B.1.1.7/2021-01-05/LOS_RIOS	EPIISL806544	B.1.1.7	2021-01-05	LOS_RIOS
EPIISL2348786/B.1.1.7/2021-05-16/BOLIVAR	EPIISL2348786	B.1.1.7	2021-05-16	BOLIVAR
EPIISL2893578/B.1.1.7/2021-06-08/LOS_RIOS	EPIISL2893578	B.1.1.7	2021-06-08	LOS_RIOS
EPIISL2893572/B.1.1.7/2021-06-12/CHIMBORAZO	EPIISL2893572	B.1.1.7	2021-06-12	CHIMBORAZO
EPIISL2348776/B.1.1.7/2021-05-12/CHIMBORAZO	EPIISL2348776	B.1.1.7	2021-05-12	CHIMBORAZO
EPIISL3274410/B.1.1.7/2021-07-06/MORONA_SANTIAGO	EPIISL3274410	B.1.1.7	2021-07-06	MORONA_SANTIAGO
EPIISL2893571/B.1.1.7/2021-06-15/CHIMBORAZO	EPIISL2893571	B.1.1.7	2021-06-15	CHIMBORAZO
EPIISL11579422/B.1.1.7/2021-04-19/PICHINCHA	EPIISL11579422	B.1.1.7	2021-04-19	PICHINCHA
EPIISL2348780/B.1.1.7/2021-05-13/CHIMBORAZO	EPIISL2348780	B.1.1.7	2021-05-13	CHIMBORAZO
EPIISL4497040/B.1.1.7/2021-07-12/AZUAY	EPIISL4497040	B.1.1.7	2021-07-12	AZUAY
EPIISL2757623/B.1.1.7/2021-05-20/ESMERALDAS	EPIISL2757623	B.1.1.7	2021-05-20	ESMERALDAS
EPIISL2488717/B.1.1.7/2021-05-11/BOLIVAR	EPIISL2488717	B.1.1.7	2021-05-11	BOLIVAR
EPIISL2757628/B.1.1.7/2021-04-15/CHIMBORAZO	EPIISL2757628	B.1.1.7	2021-04-15	CHIMBORAZO
EPIISL2893573/B.1.1.7/2021-06-11/GUAYAS	EPIISL2893573	B.1.1.7	2021-06-11	GUAYAS
EPIISL2488733/B.1.1.7/2021-05-12/MANABI	EPIISL2488733	B.1.1.7	2021-05-12	MANABI
EPIISL2757647/B.1.1.7/2021-05-28/CHIMBORAZO	EPIISL2757647	B.1.1.7	2021-05-28	CHIMBORAZO
EPIISL2757583/B.1.1.7/2021-05-28/CHIMBORAZO	EPIISL2757583	B.1.1.7	2021-05-28	CHIMBORAZO
EPIISL1381302/B.1.1.7/2021-03-22/GUAYAS	EPIISL1381302	B.1.1.7	2021-03-22	GUAYAS
EPIISL2893562/B.1.1.7/2021-06-16/BOLIVAR	EPIISL2893562	B.1.1.7	2021-06-16	BOLIVAR
EPIISL14081273/B.1.1.7/2021-06-23/PICHINCHA	EPIISL14081273	B.1.1.7	2021-06-23	PICHINCHA
EPIISL824293/B.1.1.7/2021-01-06/LOS_RIOS	EPIISL824293	B.1.1.7	2021-01-06	LOS_RIOS
EPIISL803098/B.1.1.7/2021-01-06/LOS_RIOS	EPIISL803098	B.1.1.7	2021-01-06	LOS_RIOS
EPIISL824294/B.1.1.7/2021-01-06/LOS_RIOS	EPIISL824294	B.1.1.7	2021-01-06	LOS_RIOS
EPIISL877562/B.1.1.7/2021-01-22/PICHINCHA	EPIISL877562	B.1.1.7	2021-01-22	PICHINCHA
EPIISL877561/B.1.1.7/2021-01-21/PICHINCHA	EPIISL877561	B.1.1.7	2021-01-21	PICHINCHA
EPIISL2689845/B.1.1.7/2021-05-24/CHIMBORAZO	EPIISL2689845	B.1.1.7	2021-05-24	CHIMBORAZO
EPIISL2757584/B.1.1.7/2021-05-28/CHIMBORAZO	EPIISL2757584	B.1.1.7	2021-05-28	CHIMBORAZO
EPIISL2604869/B.1.1.7/2021-06-08/GUAYAS	EPIISL2604869	B.1.1.7	2021-06-08	GUAYAS
EPIISL2405154/B.1.1.7/2021-05-26/GUAYAS	EPIISL2405154	B.1.1.7	2021-05-26	GUAYAS
EPIISL3274565/B.1.1.7/2021-07-18/PICHINCHA	EPIISL3274565	B.1.1.7	2021-07-18	PICHINCHA
EPIISL4497156/B.1.1.7/2021-07-22/CHIMBORAZO	EPIISL4497156	B.1.1.7	2021-07-22	CHIMBORAZO
EPIISL4497105/B.1.1.7/2021-07-27/LOS_RIOS	EPIISL4497105	B.1.1.7	2021-07-27	LOS_RIOS
EPIISL4497022/B.1.1.7/2021-07-21/TUNGURAHUA	EPIISL4497022	B.1.1.7	2021-07-21	TUNGURAHUA
EPIISL2893574/B.1.1.7/2021-06-10/ESMERALDAS	EPIISL2893574	B.1.1.7	2021-06-10	ESMERALDAS
EPIISL4497080/B.1.1.7/2021-07-21/PICHINCHA	EPIISL4497080	B.1.1.7	2021-07-21	PICHINCHA
EPIISL2757611/B.1.1.7/2021-05-21/CHIMBORAZO	EPIISL2757611	B.1.1.7	2021-05-21	CHIMBORAZO
EPIISL2757588/B.1.1.7/2021-05-14/CHIMBORAZO	EPIISL2757588	B.1.1.7	2021-05-14	CHIMBORAZO
EPIISL2757652/B.1.1.7/2021-05-28/CHIMBORAZO	EPIISL2757652	B.1.1.7	2021-05-28	CHIMBORAZO
EPIISL3274605/B.1.1.7/2021-07-05/MORONA_SANTIAGO	EPIISL3274605	B.1.1.7	2021-07-05	MORONA_SANTIAGO
EPIISL12876901/B.1.1.7/2021-08-03/GUAYAS	EPIISL12876901	B.1.1.7	2021-08-03	GUAYAS
EPIISL12876961/B.1.1.7/2021-08-02/GUAYAS	EPIISL12876961	B.1.1.7	2021-08-02	GUAYAS
EPIISL2604872/B.1.1.7/2021-06-09/GUAYAS	EPIISL2604872	B.1.1.7	2021-06-09	GUAYAS
EPIISL2893575/B.1.1.7/2021-06-14/CANAR	EPIISL2893575	B.1.1.7	2021-06-14	CANAR
EPIISL4497163/B.1.1.7/2021-07-20/PICHINCHA	EPIISL4497163	B.1.1.7	2021-07-20	PICHINCHA
EPIISL2488750/B.1.1.7/2021-05-07/BOLIVAR	EPIISL2488750	B.1.1.7	2021-05-07	BOLIVAR
EPIISL4511375/B.1.1.7/2021-03-01/QUITO	EPIISL4511375	B.1.1.7	2021-03-01	QUITO
EPIISL2757585/B.1.1.7/2021-06-03/EL_ORO	EPIISL2757585	B.1.1.7	2021-06-03	EL_ORO
EPIISL3068182/B.1.1.7/2021-07-03/PICHINCHA	EPIISL3068182	B.1.1.7	2021-07-03	PICHINCHA
EPIISL14081271/B.1.1.7/2021-06-18/PICHINCHA	EPIISL14081271	B.1.1.7	2021-06-18	PICHINCHA
EPIISL3274487/B.1.1.7/2021-07-19/PICHINCHA	EPIISL3274487	B.1.1.7	2021-07-19	PICHINCHA
EPIISL3274519/B.1.1.7/2021-07-05/MORONA_SANTIAGO	EPIISL3274519	B.1.1.7	2021-07-05	MORONA_SANTIAGO
EPIISL4497195/B.1.1.7/2021-07-12/AZUAY	EPIISL4497195	B.1.1.7	2021-07-12	AZUAY
EPIISL4497046/B.1.1.7/2021-07-24/PICHINCHA	EPIISL4497046	B.1.1.7	2021-07-24	PICHINCHA
EPIISL4511369/B.1.1.7/2021-07-19/QUITO	EPIISL4511369	B.1.1.7	2021-07-19	QUITO
EPIISL4497275/B.1.1.7/2021-07-20/PICHINCHA	EPIISL4497275	B.1.1.7	2021-07-20	PICHINCHA
EPIISL12877078/B.1.1.7/2021-08-01/PICHINCHA	EPIISL12877078	B.1.1.7	2021-08-01	PICHINCHA
EPIISL2361482/B.1.1.7/2021-05-20/CARCHI	EPIISL2361482	B.1.1.7	2021-05-20	CARCHI
EPIISL3068191/B.1.1.7/2021-07-07/SANTO_DOMINGO	EPIISL3068191	B.1.1.7	2021-07-07	SANTO_DOMINGO
EPIISL4497032/B.1.1.7/2021-07-25/SANTO_DOMINGO	EPIISL4497032	B.1.1.7	2021-07-25	SANTO_DOMINGO
EPIISL4497225/B.1.1.7/2021-07-23/SANTO_DOMINGO	EPIISL4497225	B.1.1.7	2021-07-23	SANTO_DOMINGO
EPIISL2988558/B.1.1.7/2021-06-08/CHIMBORAZO	EPIISL2988558	B.1.1.7	2021-06-08	CHIMBORAZO
EPIISL2488720/B.1.1.7/2021-05-11/BOLIVAR	EPIISL2488720	B.1.1.7	2021-05-11	BOLIVAR
EPIISL2893563/B.1.1.7/2021-06-04/MANABI	EPIISL2893563	B.1.1.7	2021-06-04	MANABI
EPIISL4496951/B.1.1.7/2021-07-20/PICHINCHA	EPIISL4496951	B.1.1.7	2021-07-20	PICHINCHA
EPIISL4497138/B.1.1.7/2021-07-21/PICHINCHA	EPIISL4497138	B.1.1.7	2021-07-21	PICHINCHA
EPIISL3274560/B.1.1.7/2021-07-20/GUAYAS	EPIISL3274560	B.1.1.7	2021-07-20	GUAYAS
EPIISL2988564/B.1.1.7/2021-06-23/CHIMBORAZO	EPIISL2988564	B.1.1.7	2021-06-23	CHIMBORAZO
EPIISL4497242/B.1.1.7/2021-07-21/PICHINCHA	EPIISL4497242	B.1.1.7	2021-07-21	PICHINCHA
EPIISL12598422/B.1.1.7/2021-07-10/CHIMBORAZO	EPIISL12598422	B.1.1.7	2021-07-10	CHIMBORAZO
EPIISL2893565/B.1.1.7/2021-06-13/CHIMBORAZO	EPIISL2893565	B.1.1.7	2021-06-13	CHIMBORAZO
EPIISL2348752/B.1.1.7/2021-05-13/LOS_RIOS	EPIISL2348752	B.1.1.7	2021-05-13	LOS_RIOS
EPIISL2893564/B.1.1.7/2021-06-14/LOS_RIOS	EPIISL2893564	B.1.1.7	2021-06-14	LOS_RIOS
EPIISL2348755/B.1.1.7/2021-05-13/LOS_RIOS	EPIISL2348755	B.1.1.7	2021-05-13	LOS_RIOS
EPIISL2893568/B.1.1.7/2021-06-04/GUAYAS	EPIISL2893568	B.1.1.7	2021-06-04	GUAYAS
EPIISL2897553/B.1.1.7/2021-06-07/CHIMBORAZO	EPIISL2897553	B.1.1.7	2021-06-07	CHIMBORAZO
EPIISL2988482/B.1.1.7/2021-06-29/CHIMBORAZO	EPIISL2988482	B.1.1.7	2021-06-29	CHIMBORAZO
EPIISL3068177/B.1.1.7/2021-07-12/PICHINCHA	EPIISL3068177	B.1.1.7	2021-07-12	PICHINCHA
EPIISL1805660/B.1.1.7/2021-04-06/LOJA	EPIISL1805660	B.1.1.7	2021-04-06	LOJA
EPIISL1805657/B.1.1.7/2021-04-06/LOJA	EPIISL1805657	B.1.1.7	2021-04-06	LOJA
EPIISL1805654/B.1.1.7/2021-04-01/PICHINCHA	EPIISL1805654	B.1.1.7	2021-04-01	PICHINCHA
EPIISL1805659/B.1.1.7/2021-04-06/LOJA	EPIISL1805659	B.1.1.7	2021-04-06	LOJA
EPIISL1805655/B.1.1.7/2021-04-01/SUCUMBIOS	EPIISL1805655	B.1.1.7	2021-04-01	SUCUMBIOS
EPIISL3505593/B.1.1.7/2021-08-05/PICHINCHA	EPIISL3505593	B.1.1.7	2021-08-05	PICHINCHA
EPIISL1805658/B.1.1.7/2021-04-06/LOJA	EPIISL1805658	B.1.1.7	2021-04-06	LOJA
EPIISL11579441/B.1.1.7/2021-04-03/PICHINCHA	EPIISL11579441	B.1.1.7	2021-04-03	PICHINCHA
EPIISL2893567/B.1.1.7/2021-06-08/BOLIVAR	EPIISL2893567	B.1.1.7	2021-06-08	BOLIVAR
EPIISL2988520/B.1.1.7/2021-06-30/CHIMBORAZO	EPIISL2988520	B.1.1.7	2021-06-30	CHIMBORAZO
EPIISL2988562/B.1.1.7/2021-06-28/SANTO_DOMINGO	EPIISL2988562	B.1.1.7	2021-06-28	SANTO_DOMINGO
EPIISL14081264/B.1.1.7/2021-05-19/PICHINCHA	EPIISL14081264	B.1.1.7	2021-05-19	PICHINCHA
EPIISL2488732/B.1.1.7/2021-05-12/CHIMBORAZO	EPIISL2488732	B.1.1.7	2021-05-12	CHIMBORAZO
EPIISL2488731/B.1.1.7/2021-05-12/CHIMBORAZO	EPIISL2488731	B.1.1.7	2021-05-12	CHIMBORAZO
EPIISL2488748/B.1.1.7/2021-05-12/CHIMBORAZO	EPIISL2488748	B.1.1.7	2021-05-12	CHIMBORAZO
EPIISL2988555/B.1.1.7/2021-06-22/EL_ORO	EPIISL2988555	B.1.1.7	2021-06-22	EL_ORO
EPIISL3506156/B.1.1.7/2021-07-21/CHIMBORAZO	EPIISL3506156	B.1.1.7	2021-07-21	CHIMBORAZO
EPIISL4497173/B.1.1.7/2021-07-21/PICHINCHA	EPIISL4497173	B.1.1.7	2021-07-21	PICHINCHA
EPIISL2405160/B.1.1.7/2021-05-26/GUAYAS	EPIISL2405160	B.1.1.7	2021-05-26	GUAYAS
EPIISL1381301/B.1.1.7/2021-03-18/GUAYAS	EPIISL1381301	B.1.1.7	2021-03-18	GUAYAS
EPIISL2488722/B.1.1.7/2021-05-09/SANTO_DOMINGO	EPIISL2488722	B.1.1.7	2021-05-09	SANTO_DOMINGO
EPIISL3068204/B.1.1.7/2021-07-13/GUAYAS	EPIISL3068204	B.1.1.7	2021-07-13	GUAYAS
EPIISL2893579/B.1.1.7/2021-05-31/CHIMBORAZO	EPIISL2893579	B.1.1.7	2021-05-31	CHIMBORAZO
EPIISL2988532/B.1.1.7/2021-07-01/LOS_RIOS	EPIISL2988532	B.1.1.7	2021-07-01	LOS_RIOS
EPIISL14081280/B.1.1.7/2021-07-06/PICHINCHA	EPIISL14081280	B.1.1.7	2021-07-06	PICHINCHA
EPIISL2988559/B.1.1.7/2021-06-28/BOLIVAR	EPIISL2988559	B.1.1.7	2021-06-28	BOLIVAR
EPIISL2348768/B.1.1.7/2021-05-13/SANTO_DOMINGO	EPIISL2348768	B.1.1.7	2021-05-13	SANTO_DOMINGO
EPIISL2988550/B.1.1.7/2021-06-29/SANTO_DOMINGO	EPIISL2988550	B.1.1.7	2021-06-29	SANTO_DOMINGO
EPIISL3274493/B.1.1.7/2021-07-16/PICHINCHA	EPIISL3274493	B.1.1.7	2021-07-16	PICHINCHA
EPIISL2757593/B.1.1.7/2021-06-02/SANTO_DOMINGO	EPIISL2757593	B.1.1.7	2021-06-02	SANTO_DOMINGO
